OPE ID,Institution Name,City,State,Zip Code,Institution Type,"School Group Name
The school is part of a group of institutions owned and/or operated by the corporate or non-profit entity listed below",Institution Fiscal Year End, Composite Score for Institution's  Fiscal Year Ending Between 07/01/2016 - 6/30/2017,,,,,,,,,,,,,,,,,,,
04003300,Blake Austin College,Vacaville,CA,95687-3100,Proprietary,N/A,12/31/2016,2.2,,,,,,,,,,,,,,,,,,,
04137200,Borner's Barber College,Los Angeles,CA,90047-3549,Proprietary,N/A,12/31/2016,2.7,,,,,,,,,,,,,,,,,,,
04194600,Brand College,Glendale,CA,91203-3646,Proprietary,N/A,12/31/2016,3.0,,,,,,,,,,,,,,,,,,,
04161800,Brandman University,Irvine,CA,92618-3801,Non-profit,Chapman University and Affiliates,05/31/2017,3.0,,,,,,,,,,,,,,,,,,,
02091700,Brightwood College,San Diego,CA,92123-1509,Proprietary,Education Corporation of America and Subsidiaries,12/31/2016,1.2,,,,,,,,,,,,,,,,,,,
02306300,Brightwood College,Salida,CA,95368-9083,Proprietary,Education Corporation of America and Subsidiaries,12/31/2016,1.2,,,,,,,,,,,,,,,,,,,
02539100,Brightwood College,Van Nuys,CA,91406-9998,Proprietary,Education Corporation of America and Subsidiaries,12/31/2016,1.2,,,,,,,,,,,,,,,,,,,
02351900,Brightwood College,Sacramento,CA,95821-7012,Proprietary,Education Corporation of America and Subsidiaries,12/31/2016,1.2,,,,,,,,,,,,,,,,,,,
02549000,Brightwood College,Vista,CA,92083-7736,Proprietary,Education Corporation of America and Subsidiaries,12/31/2016,1.2,,,,,,,,,,,,,,,,,,,
02543400,Brownson Technical School,Anaheim,CA,92805-6329,Proprietary,N/A,12/31/2016,2.0,,,,,,,,,,,,,,,,,,,
00112500,California Baptist University,Riverside,CA,92504-3297,Non-profit,N/A,06/30/2017,2.5,,,,,,,,,,,,,,,,,,,
04237800,California Barber and Beauty College,San Diego,CA,92115-4730,Proprietary,N/A,12/31/2016,1.9,,,,,,,,,,,,,,,,,,,
02065700,California Beauty College,Modesto,CA,95354-1190,Proprietary,N/A,12/31/2016,3.0,,,,,,,,,,,,,,,,,,,
03974500,California Career College,Canoga Park,CA,91303-2006,Proprietary,N/A,12/31/2016,2.7,,,,,,,,,,,,,,,,,,,
04215100,California Career Institute,Garden Grove,CA,92840-2816,Proprietary,N/A,12/31/2016,0.1,,,,,,,,,,,,,,,,,,,
02520200,California Career School,Anaheim,CA,92805-6329,Proprietary,N/A,12/31/2016,1.8,,,,,,,,,,,,,,,,,,,
00884400,California Christian College,Fresno,CA,93727-2610,Non-profit,N/A,06/30/2017,2.2,,,,,,,,,,,,,,,,,,,
00112700,California College of the Arts,San Francisco,CA,94107-2206,Non-profit,N/A,06/30/2017,3.0,,,,,,,,,,,,,,,,,,,
02110800,California College San Diego,San Diego,CA,92111-1009,Proprietary,"Center for Excellence in Higher Education, Inc.",12/31/2016,2.2,,,,,,,,,,,,,,,,,,,
01186500,California Hair Design Academy,La Mesa,CA,91942-5055,Proprietary,N/A,12/31/2016,2.1,,,,,,,,,,,,,,,,,,,
03681300,California Healing Arts College,Carson,CA,90746-3207,Proprietary,N/A,12/31/2016,2.6,,,,,,,,,,,,,,,,,,,
04250600,California Institute of Advanced Management,Alhambra,CA,91803-9180,Non-profit,N/A,12/31/2016,1.2,,,,,,,,,,,,,,,,,,,
04259800,California Institute of Arts & Technology,San Diego,CA,92108-3822,Proprietary,N/A,12/31/2016,1.2,,,,,,,,,,,,,,,,,,,
01215400,California Institute of Integral Studies,San Francisco,CA,94103-2557,Non-profit,N/A,06/30/2017,1.6,,,,,,,,,,,,,,,,,,,
04246200,California Institute of Medical Science,Clovis,CA,93612-0000,Proprietary,N/A,06/30/2017,1.7,,,,,,,,,,,,,,,,,,,
00113100,California Institute of Technology,Pasadena,CA,91125-0001,Non-profit,N/A,09/30/2016,2.4,,,,,,,,,,,,,,,,,,,
00113200,California Institute of the Arts,Valencia,CA,91355-2397,Non-profit,N/A,06/30/2017,2.9,,,,,,,,,,,,,,,,,,,
04244000,California Intercontinental University,Irvine,CA,92614-5636,Proprietary,N/A,12/31/2016,1.6,,,,,,,,,,,,,,,,,,,
04237600,California Jazz Conservatory,Berkeley,CA,94704-1268,Non-profit,N/A,12/31/2016,2.2,,,,,,,,,,,,,,,,,,,
00113300,California Lutheran University,Thousand Oaks,CA,91360-2787,Non-profit,N/A,05/31/2017,3.0,,,,,,,,,,,,,,,,,,,
04189700,California Miramar University,San Diego,CA,92108-1737,Proprietary,N/A,12/31/2016,1.4,,,,,,,,,,,,,,,,,,,
03935300,California Nurses Educational Institute,Palm Springs,CA,92264-3612,Proprietary,N/A,12/31/2016,2.2,,,,,,,,,,,,,,,,,,,
04221900,California Technical Academy,Riverside,CA,92507-2122,Proprietary,N/A,12/31/2016,1.4,,,,,,,,,,,,,,,,,,,
04133100,California University of Management and Sciences,Anaheim,CA,92801-1702,Non-profit,N/A,06/30/2017,3.0,,,,,,,,,,,,,,,,,,,
01310300,California Western School of Law,San Diego,CA,92101-3046,Non-profit,N/A,07/31/2016,2.2,,,,,,,,,,,,,,,,,,,
03874300,Cambridge Junior College,Yuba City,CA,95993-8978,Proprietary,N/A,12/31/2016,1.8,,,,,,,,,,,,,,,,,,,
03019900,Capstone College,Pasadena,CA,91103-4201,Proprietary,N/A,12/31/2016,3.0,,,,,,,,,,,,,,,,,,,
02125000,Career Academy of Beauty,Garden Grove,CA,92845-2032,Proprietary,N/A,12/31/2016,2.3,,,,,,,,,,,,,,,,,,,
03797400,Career Care Institute,Lancaster,CA,93534-4765,Proprietary,N/A,09/30/2016,1.6,,,,,,,,,,,,,,,,,,,
04144200,Career Development Institute,Los Angeles,CA,90035-4364,Proprietary,N/A,12/31/2016,2.7,,,,,,,,,,,,,,,,,,,
03242300,Career Networks Institute,Santa Ana,CA,92705-4931,Proprietary,N/A,12/31/2016,3.0,,,,,,,,,,,,,,,,,,,
00974800,Carrington College,Sacramento,CA,95826-3203,Proprietary,Adtalem Global Education Inc.,06/30/2017,2.1,,,,,,,,,,,,,,,,,,,
00673100,Casa Loma College,Van Nuys,CA,91405-4523,Non-profit,N/A,06/30/2017,2.2,,,,,,,,,,,,,,,,,,,
03250300,CBD College,Los Angeles,CA,90010-2777,Non-profit,N/A,03/31/2017,1.7,,,,,,,,,,,,,,,,,,,
02332800,Center for Employment Training,San Jose,CA,95110-2940,Non-profit,N/A,06/30/2017,1.6,,,,,,,,,,,,,,,,,,,
03097700,Central California School of Continuing Education,San Luis Obispo,CA,93401-6739,Proprietary,N/A,12/31/2016,3.0,,,,,,,,,,,,,,,,,,,
02602300,Central Coast College,Salinas,CA,93901-3301,Proprietary,N/A,12/31/2016,2.8,,,,,,,,,,,,,,,,,,,
04126400,Champion Institute of Cosmetology,Palm Springs,CA,92264-7458,Proprietary,N/A,04/30/2017,2.5,,,,,,,,,,,,,,,,,,,
00116400,Chapman University,Orange,CA,92866-1099,Non-profit,Chapman University and Affiliates,05/31/2017,3.0,,,,,,,,,,,,,,,,,,,
01036500,Charles R. Drew University of Medicine and Science,Los Angeles,CA,90059-3025,Non-profit,N/A,06/30/2017,3.0,,,,,,,,,,,,,,,,,,,
02155300,Chicago School of Professional Psychology,Los Angeles,CA,90017-3830,Non-profit,TCS Education System,05/31/2017,3.0,,,,,,,,,,,,,,,,,,,
00116500,Church Divinity School of the Pacific,Berkeley,CA,94709-1217,Non-profit,N/A,06/30/2017,1.4,,,,,,,,,,,,,,,,,,,
04180000,Cinta Aveda Institute,San Francisco,CA,94108-3204,Proprietary,N/A,12/31/2016,2.6,,,,,,,,,,,,,,,,,,,
02178700,Citrus Heights Beauty College,Citrus Heights,CA,95610-1410,Proprietary,N/A,09/30/2016,2.9,,,,,,,,,,,,,,,,,,,
00116900,Claremont Graduate University,Claremont,CA,91711-6163,Non-profit,N/A,06/30/2017,2.5,,,,,,,,,,,,,,,,,,,
04253600,Claremont Lincoln University,Claremont,CA,91711-4744,Non-profit,N/A,12/31/2016,3.0,,,,,,,,,,,,,,,,,,,
00117000,Claremont McKenna College,Claremont,CA,91711-6400,Non-profit,N/A,06/30/2017,3.0,,,,,,,,,,,,,,,,,,,
00128800,Claremont School of Theology,Claremont,CA,91711-3199,Non-profit,N/A,06/30/2017,0.6,,,,,,,,,,,,,,,,,,,
04115300,Coachella Valley Beauty College,La Quinta,CA,92253-4501,Proprietary,N/A,12/31/2016,1.7,,,,,,,,,,,,,,,,,,,
04092300,Coastline Beauty College,Fountain Valley,CA,92708-1305,Proprietary,N/A,12/30/2016,2.6,,,,,,,,,,,,,,,,,,,
03577300,Coba Academy,Anaheim,CA,92801-4622,Proprietary,N/A,12/31/2016,2.5,,,,,,,,,,,,,,,,,,,
00117700,Cogswell Polytechnical College,San Jose,CA,95134-1697,Proprietary,N/A,12/31/2016,2.2,,,,,,,,,,,,,,,,,,,
00729600,Coleman University,San Diego,CA,92123-1506,Non-profit,N/A,06/30/2017,2.3,,,,,,,,,,,,,,,,,,,
02220000,Colleen O'Hara's Beauty Academy,Santa Ana,CA,92701-4625,Proprietary,N/A,12/31/2016,1.8,,,,,,,,,,,,,,,,,,,
02110200,Columbia College Hollywood,Tarzana,CA,91356-1411,Non-profit,N/A,08/31/2016,1.5,,,,,,,,,,,,,,,,,,,
03874400,Community Christian College,Redlands,CA,92374-4465,Non-profit,N/A,06/30/2017,-1.0,,,,,,,,,,,,,,,,,,,
03695300,Community Enhancement Services,Burbank,CA,91502-2750,Non-profit,N/A,12/31/2016,2.2,,,,,,,,,,,,,,,,,,,
00807100,Concorde Career College,Garden Grove,CA,92840-9201,Proprietary,"Concorde Career Colleges, Inc.",12/31/2016,1.8,,,,,,,,,,,,,,,,,,,
00760700,Concorde Career College,North Hollywood,CA,91606-3134,Proprietary,"Concorde Career Colleges, Inc.",12/31/2016,1.8,,,,,,,,,,,,,,,,,,,
00793000,Concorde Career College,San Diego,CA,92113-1962,Proprietary,"Concorde Career Colleges, Inc.",12/31/2016,1.8,,,,,,,,,,,,,,,,,,,
00853700,Concorde Career College,San Bernardino,CA,92408-3403,Proprietary,"Concorde Career Colleges, Inc.",12/31/2016,1.8,,,,,,,,,,,,,,,,,,,
02070500,Concordia University,Irvine,CA,92612-3203,Non-profit,N/A,06/30/2017,3.0,,,,,,,,,,,,,,,,,,,
04163400,Cosmo Beauty Academy,Sacramento,CA,95821-1904,Proprietary,N/A,12/31/2016,1.7,,,,,,,,,,,,,,,,,,,
04215300,Cosmo Factory Cosmetology Academy (The),Santa Cruz,CA,95060-4401,Proprietary,N/A,12/31/2016,0.7,,,,,,,,,,,,,,,,,,,
02494800,CR'U Institute of Cosmetology and Barbering,Garden Grove,CA,92845-4321,Proprietary,N/A,12/31/2016,2.0,,,,,,,,,,,,,,,,,,,
03614300,David's Academy of Beauty,Pico Rivera,CA,90660-1089,Proprietary,N/A,12/31/2016,1.5,,,,,,,,,,,,,,,,,,,
04248200,DeHart Technical School,Modesto,CA,95356-9292,Proprietary,N/A,12/31/2016,1.3,,,,,,,,,,,,,,,,,,,
03025600,Dell'Arte International School of Physical Theatre,Blue Lake,CA,95525-0816,Non-profit,N/A,09/30/2016,3.0,,,,,,,,,,,,,,,,,,,
02298000,Design Institute of San Diego,San Diego,CA,92121-2685,Proprietary,N/A,06/30/2017,3.0,,,,,,,,,,,,,,,,,,,
03646300,Design's School of Cosmetology,Paso Robles,CA,93446-9530,Proprietary,N/A,12/31/2016,1.6,,,,,,,,,,,,,,,,,,,
04195200,Diamond Beauty College,South El Monte,CA,91733-2180,Proprietary,N/A,12/31/2016,2.9,,,,,,,,,,,,,,,,,,,
02553600,Diversified Vocational College,Los Angeles,CA,90017-1604,Proprietary,"Diversified Educational Company, Inc.",12/31/2016,1.7,,,,,,,,,,,,,,,,,,,
00129600,Dominican School of Philosophy and Theology,Berkeley,CA,94708-1295,Non-profit,N/A,06/30/2017,3.0,,,,,,,,,,,,,,,,,,,
00119600,Dominican University of California,San Rafael,CA,94901-2298,Non-profit,N/A,06/30/2017,2.4,,,,,,,,,,,,,,,,,,,
03109500,Dongguk University Los Angeles,Los Angeles,CA,90020-1765,Non-profit,N/A,12/31/2016,1.7,,,,,,,,,,,,,,,,,,,
04119200,Eagle Rock College,Los Angeles,CA,90010-2213,Proprietary,N/A,12/31/2016,2.0,,,,,,,,,,,,,,,,,,,
02091200,Elegance International,Hollywood,CA,90028-6106,Proprietary,"Campus Hollywood, Inc.",09/30/2016,1.6,,,,,,,,,,,,,,,,,,,
04175400,Elite Cosmetology School,Yucca Valley,CA,92284-2860,Proprietary,N/A,03/31/2017,1.5,,,,,,,,,,,,,,,,,,,
02609000,Emperor's College of Traditional Oriental Medicine,Santa Monica,CA,90403-5609,Proprietary,N/A,06/30/2017,2.9,,,,,,,,,,,,,,,,,,,
00903200,Empire College,Santa Rosa,CA,95403-2122,Proprietary,N/A,12/31/2016,1.6,,,,,,,,,,,,,,,,,,,
03403300,Epic Bible College,Sacramento,CA,95841-3546,Non-profit,N/A,06/30/2017,1.8,,,,,,,,,,,,,,,,,,,
02167800,Estes Institute of Cosmetology Arts & Sciences,Visalia,CA,93291-6354,Proprietary,N/A,12/31/2016,3.0,,,,,,,,,,,,,,,,,,,
04222200,Fab School (The),Rancho Cucamonga,CA,91730-9114,Proprietary,N/A,12/31/2016,1.6,,,,,,,,,,,,,,,,,,,
01111200,Fashion Institute of Design & Merchandising -,Los Angeles,CA,90015-1421,Proprietary,N/A,03/31/2017,1.8,,,,,,,,,,,,,,,,,,,
00725300,Federico Beauty Institute,Sacramento,CA,95834-1905,Proprietary,N/A,12/31/2016,2.0,,,,,,,,,,,,,,,,,,,
02096100,Fielding Graduate University,Santa Barbara,CA,93105-3814,Non-profit,N/A,06/30/2017,2.5,,,,,,,,,,,,,,,,,,,
03131300,Five Branches University,Santa Cruz,CA,95062-4669,Proprietary,N/A,12/31/2016,2.7,,,,,,,,,,,,,,,,,,,
04158900,Flair Beauty College,Valencia,CA,91355-2196,Proprietary,N/A,12/31/2016,2.3,,,,,,,,,,,,,,,,,,,
01179200,Franciscan School of Theology,Oceanside,CA,92057-6402,Non-profit,N/A,06/30/2017,3.0,,,,,,,,,,,,,,,,,,,
02230900,Fredrick and Charles Beauty College,Eureka,CA,95501-1812,Proprietary,N/A,12/31/2016,1.9,,,,,,,,,,,,,,,,,,,
03039900,Fremont College,Cerritos,CA,90703-5342,Proprietary,N/A,12/31/2016,1.7,,,,,,,,,,,,,,,,,,,
00125300,Fresno Pacific University,Fresno,CA,93702-4798,Non-profit,N/A,04/30/2017,1.9,,,,,,,,,,,,,,,,,,,
00120000,Fuller Theological Seminary,Pasadena,CA,91182-0002,Non-profit,N/A,06/30/2017,2.2,,,,,,,,,,,,,,,,,,,
04159600,Galaxy Medical College,North Hollywood,CA,91606-1593,Proprietary,N/A,12/31/2016,2.0,,,,,,,,,,,,,,,,,,,
04119800,GDS Institute,South Gate,CA,90280-2072,Proprietary,N/A,12/31/2016,0.5,,,,,,,,,,,,,,,,,,,
02231900,Gemological Institute of America,Carlsbad,CA,92008-4602,Non-profit,N/A,12/31/2016,3.0,,,,,,,,,,,,,,,,,,,
02338500,Glendale Career College,Glendale,CA,91203-1207,Proprietary,"Southwest College of Medical, Dental and Practical Nurses, Inc.",12/31/2016,2.3,,,,,,,,,,,,,,,,,,,
04076400,Gnomon,Hollywood,CA,90038-2616,Proprietary,N/A,12/31/2016,1.6,,,,,,,,,,,,,,,,,,,
00120500,Golden Gate University,San Francisco,CA,94105-2967,Non-profit,N/A,06/30/2017,2.5,,,,,,,,,,,,,,,,,,,
04150100,Golden State College of Court Reporting & Captioning,Pleasanton,CA,94588-3677,Proprietary,N/A,12/31/2016,2.6,,,,,,,,,,,,,,,,,,,
04157800,Grace Mission University,Fullerton,CA,92833-3860,Non-profit,N/A,06/30/2017,1.9,,,,,,,,,,,,,,,,,,,
00120700,Graduate Theological Union,Berkeley,CA,94709-1212,Non-profit,N/A,06/30/2017,2.2,,,,,,,,,,,,,,,,,,,
04169800,Gurnick Academy of Medical Arts,San Mateo,CA,94403-1849,Proprietary,N/A,12/31/2016,1.6,,,,,,,,,,,,,,,,,,,
01298500,Hair California Beauty Academy,Orange,CA,92867-6517,Proprietary,N/A,12/31/2016,1.7,,,,,,,,,,,,,,,,,,,
00117100,Harvey Mudd College,Claremont,CA,91711-5990,Non-profit,N/A,06/30/2017,3.0,,,,,,,,,,,,,,,,,,,
04141700,Healing Hands School of Holistic Health,Escondido,CA,92025-1722,Proprietary,N/A,12/31/2016,3.0,,,,,,,,,,,,,,,,,,,
04132700,Healthcare Career College,Paramount,CA,90723-5579,Proprietary,N/A,12/31/2016,2.3,,,,,,,,,,,,,,,,,,,
04228100,High Desert Medical College,Lancaster,CA,93534-1134,Proprietary,N/A,06/30/2017,1.5,,,,,,,,,,,,,,,,,,,
04217400,High Tech High Graduate School of Education,San Diego,CA,92106-6025,Non-profit,N/A,06/30/2017,2.9,,,,,,,,,,,,,,,,,,,
02285100,Hilltop Beauty School,Daly City,CA,94014-2012,Proprietary,N/A,09/30/2016,2.6,,,,,,,,,,,,,,,,,,,
04209800,Hinton Barber and Beauty College,Vallejo,CA,94590-4547,Proprietary,N/A,12/31/2016,2.5,,,,,,,,,,,,,,,,,,,
00118300,Holy Names University,Oakland,CA,94619-1699,Non-profit,N/A,06/30/2017,2.4,,,,,,,,,,,,,,,,,,,
04149700,Homestead Schools,Torrance,CA,90505-5945,Non-profit,N/A,12/31/2016,2.8,,,,,,,,,,,,,,,,,,,
00125200,Hope International University,Fullerton,CA,92831-3104,Non-profit,N/A,05/31/2017,0.9,,,,,,,,,,,,,,,,,,,
04255300,Hoss Lee Academy,Roseville,CA,95661-5233,Proprietary,N/A,12/31/2016,2.3,,,,,,,,,,,,,,,,,,,
00121200,Humphreys University,Stockton,CA,95207-3896,Non-profit,N/A,06/30/2017,2.2,,,,,,,,,,,,,,,,,,,
02545900,Hypnosis Motivation Institute,Tarzana,CA,91356-4154,Non-profit,N/A,06/30/2017,1.5,,,,,,,,,,,,,,,,,,,
02128300,Institute for Business & Technology,Santa Clara,CA,95051-1303,Proprietary,Mikhail Education Corporation and Subsidiary,12/31/2016,2.1,,,,,,,,,,,,,,,,,,,
03067500,Institute of Technology,Clovis,CA,93612-3217,Proprietary,"National Holistic Institute, Inc. and Subsidiary and Greybull Stewards",12/31/2016,2.5,,,,,,,,,,,,,,,,,,,
04181600,Integrity College of Health,Pasadena,CA,91104-2300,Proprietary,N/A,12/31/2016,-1.0,,,,,,,,,,,,,,,,,,,
02559400,InterCoast Colleges,Anaheim,CA,92805-1656,Proprietary,N/A,06/30/2017,1.9,,,,,,,,,,,,,,,,,,,
02520300,Interior Designers Institute,Newport Beach,CA,92660-3228,Proprietary,N/A,01/31/2017,2.7,,,,,,,,,,,,,,,,,,,
04186900,"International College of Beauty, Arts & Sciences",Los Angeles,CA,90039-1012,Proprietary,N/A,12/31/2016,2.9,,,,,,,,,,,,,,,,,,,
04145600,International College of Cosmetology,Oakland,CA,94601-3525,Proprietary,N/A,12/31/2016,2.1,,,,,,,,,,,,,,,,,,,
03964400,International School of Beauty,Palm Desert,CA,92260-2740,Proprietary,N/A,12/31/2016,2.6,,,,,,,,,,,,,,,,,,,
04243400,International Sports Sciences Association,Carpinteria,CA,93013-2912,Proprietary,N/A,12/31/2016,2.4,,,,,,,,,,,,,,,,,,,
00448400,John F. Kennedy University,Pleasant Hill,CA,94523-4817,Non-profit,N/A,06/30/2017,2.3,,,,,,,,,,,,,,,,,,,
04193700,John Paul the Great Catholic University,Escondido,CA,92025-2601,Non-profit,N/A,06/30/2017,2.9,,,,,,,,,,,,,,,,,,,
03125300,John Wesley International Barber and Beauty College,Long Beach,CA,90813-4321,Proprietary,N/A,12/31/2016,1.6,,,,,,,,,,,,,,,,,,,
03853300,Keck Graduate Institute of Applied Life Sciences,Claremont,CA,91711-4817,Non-profit,N/A,06/30/2017,3.0,,,,,,,,,,,,,,,,,,,
00121500,La Sierra University,Riverside,CA,92515-3332,Non-profit,N/A,06/30/2017,3.0,,,,,,,,,,,,,,,,,,,
02330500,Laguna College of Art and Design,Laguna Beach,CA,92651-1136,Non-profit,N/A,06/30/2017,2.9,,,,,,,,,,,,,,,,,,,
01301000,Lancaster Beauty School,Lancaster,CA,93534-3098,Proprietary,N/A,12/31/2016,3.0,,,,,,,,,,,,,,,,,,,
04141400,Laurus College,San Luis Obispo,CA,93401-5405,Proprietary,N/A,12/31/2016,2.0,,,,,,,,,,,,,,,,,,,
04212000,Lawrence & Company College of Cosmetology,Hanford,CA,93230-4102,Proprietary,N/A,12/31/2016,2.8,,,,,,,,,,,,,,,,,,,
04226100,Lawrence & Company College of Cosmetology,Selma,CA,93662-3509,Proprietary,N/A,12/31/2016,1.6,,,,,,,,,,,,,,,,,,,
03210300,Le Cordon Bleu College of Culinary Arts,Pasadena,CA,91101-5221,Proprietary,Career Education Corporation,12/31/2016,1.9,,,,,,,,,,,,,,,,,,,
02220200,Le Cordon Bleu College of Culinary Arts,San Francisco,CA,94103-5134,Proprietary,Career Education Corporation,12/31/2016,1.9,,,,,,,,,,,,,,,,,,,
04193500,Le Melange Academy of Hair and Esthetics,Napa,CA,94559-2935,Proprietary,N/A,12/31/2016,1.5,,,,,,,,,,,,,,,,,,,
02228500,Life Chiropractic College West,Hayward,CA,94545-2800,Non-profit,N/A,06/30/2017,1.8,,,,,,,,,,,,,,,,,,,
02270600,Life Pacific College,San Dimas,CA,91773-3298,Non-profit,N/A,06/30/2017,2.6,,,,,,,,,,,,,,,,,,,
00697500,Lincoln University,Oakland,CA,94612-2801,Non-profit,N/A,07/31/2016,3.0,,,,,,,,,,,,,,,,,,,
00121800,Loma Linda University,Loma Linda,CA,92350-0001,Non-profit,N/A,06/30/2017,2.4,,,,,,,,,,,,,,,,,,,
04248300,Los Angeles Academy of Figurative Art,Van Nuys,CA,91406-2127,Proprietary,N/A,12/31/2016,2.2,,,,,,,,,,,,,,,,,,,
04037300,Los Angeles Film School (The),Hollywood,CA,90028-7300,Proprietary,N/A,12/31/2016,3.0,,,,,,,,,,,,,,,,,,,
03868400,Los Angeles Music Academy,Pasadena,CA,91105-2540,Proprietary,"Campus Hollywood, Inc.",09/30/2016,1.6,,,,,,,,,,,,,,,,,,,
02570300,Los Angeles ORT Technical Institute,Los Angeles,CA,90048-4904,Non-profit,N/A,06/30/2017,-0.6,,,,,,,,,,,,,,,,,,,
01164900,Loyola Marymount University,Los Angeles,CA,90045-2659,Non-profit,N/A,05/31/2017,2.9,,,,,,,,,,,,,,,,,,,
01186600,Lu Ross Academy,Ventura,CA,93001-2927,Proprietary,N/A,12/31/2016,2.2,,,,,,,,,,,,,,,,,,,
00714200,Lyle's College of Beauty,Fresno,CA,93710-3948,Proprietary,N/A,04/30/2017,2.9,,,,,,,,,,,,,,,,,,,
01324000,Lytle's Redwood Empire Beauty College,Santa Rosa,CA,95403-7757,Proprietary,N/A,06/30/2017,2.4,,,,,,,,,,,,,,,,,,,
04092400,Make-Up Designory,Burbank,CA,91502-1322,Proprietary,N/A,12/31/2016,2.3,,,,,,,,,,,,,,,,,,,
03440400,Marian Health Careers Center,Los Angeles,CA,90010-1728,Proprietary,N/A,12/31/2016,3.0,,,,,,,,,,,,,,,,,,,
00123000,Marshall B. Ketchum University,Fullerton,CA,92831-1699,Non-profit,N/A,06/30/2017,2.9,,,,,,,,,,,,,,,,,,,
01047400,Marymount California University,Rancho Palos Verdes,CA,90275-6299,Non-profit,N/A,06/30/2017,3.0,,,,,,,,,,,,,,,,,,,
00122000,Master's University and Seminary (The),Santa Clarita,CA,91321-1200,Non-profit,N/A,06/30/2017,2.9,,,,,,,,,,,,,,,,,,,
04115600,Mayfield College,Cathedral City,CA,92234-7014,Proprietary,N/A,12/31/2016,2.8,,,,,,,,,,,,,,,,,,,
04185600,Medical Allied Career Center,Santa Fe Springs,CA,90670-4710,Proprietary,N/A,12/31/2016,0.5,,,,,,,,,,,,,,,,,,,
00123600,Menlo College,Atherton,CA,94027-4301,Non-profit,N/A,06/30/2017,2.7,,,,,,,,,,,,,,,,,,,
02497300,Milan Institute,Visalia,CA,93277-8109,Proprietary,"Amarillo College of Hairdressing, Inc.",12/31/2016,1.7,,,,,,,,,,,,,,,,,,,
03098700,Milan Institute,Palm Desert,CA,92211-6030,Proprietary,"Amarillo College of Hairdressing, Inc.",12/31/2016,1.7,,,,,,,,,,,,,,,,,,,
00123800,Mills College,Oakland,CA,94613-1301,Non-profit,N/A,06/30/2017,2.6,,,,,,,,,,,,,,,,,,,
00720400,Modern Beauty Academy - Oxnard,Oxnard,CA,93030-7016,Proprietary,N/A,12/31/2016,1.0,,,,,,,,,,,,,,,,,,,
03063400,Modern Technology School,Fountain Valley,CA,92708-1336,Proprietary,N/A,12/31/2016,2.0,,,,,,,,,,,,,,,,,,,
02185800,Moler Barber College,Oakland,CA,94609-5719,Proprietary,N/A,12/31/2016,1.6,,,,,,,,,,,,,,,,,,,
00124300,Mount Saint Mary's University,Los Angeles,CA,90049-1599,Non-profit,N/A,06/30/2017,3.0,,,,,,,,,,,,,,,,,,,
03128700,Mt. Sierra College,Monrovia,CA,91016-3414,Proprietary,N/A,12/31/2016,1.2,,,,,,,,,,,,,,,,,,,
02546400,MTI Business College,Stockton,CA,95207-4349,Proprietary,N/A,06/30/2017,1.5,,,,,,,,,,,,,,,,,,,
01291200,MTI College,Sacramento,CA,95841-3037,Proprietary,N/A,12/31/2016,3.0,,,,,,,,,,,,,,,,,,,
02161800,Musicians Institute,Hollywood,CA,90028-6157,Proprietary,"Campus Hollywood, Inc.",09/30/2016,1.6,,,,,,,,,,,,,,,,,,,
04262100,My Beauty & Barber College,Sacramento,CA,95823-4687,Proprietary,N/A,12/31/2016,2.4,,,,,,,,,,,,,,,,,,,
03458300,My Le's Beauty College,Sacramento,CA,95823-2513,Proprietary,N/A,12/31/2016,2.8,,,,,,,,,,,,,,,,,,,
04146000,National Career College,Panorama City,CA,91402-4222,Proprietary,N/A,12/31/2016,1.2,,,,,,,,,,,,,,,,,,,
02542300,National Holistic Institute,Emeryville,CA,94608-2020,Proprietary,"National Holistic Institute, Inc. and Subsidiary and Greybull Stewards",12/31/2016,2.5,,,,,,,,,,,,,,,,,,,
03910400,National Polytechnic College,Lakewood,CA,90712-1043,Proprietary,N/A,12/31/2016,1.4,,,,,,,,,,,,,,,,,,,
01146000,National University - La Jolla,La Jolla,CA,92037-1011,Non-profit,N/A,06/30/2017,3.0,,,,,,,,,,,,,,,,,,,
04118800,New York Film Academy,Burbank,CA,91505-4068,Proprietary,N/A,12/31/2016,2.8,,,,,,,,,,,,,,,,,,,
00713000,Newberry School of Beauty,Granada Hills,CA,91344-7404,Proprietary,N/A,06/30/2017,2.8,,,,,,,,,,,,,,,,,,,
03043900,NewSchool of Architecture and Design,San Diego,CA,92101-6634,Proprietary,"Laureate Education, Inc.",12/31/2016,0.2,,,,,,,,,,,,,,,,,,,
00718700,North Adrian's College of Beauty,Modesto,CA,95350-2381,Proprietary,N/A,02/28/2017,1.6,,,,,,,,,,,,,,,,,,,
03813300,Northcentral University,San Diego,CA,92106-6134,Proprietary,N/A,12/31/2016,0.2,,,,,,,,,,,,,,,,,,,
02591600,North-West College,Van Nuys,CA,91411-1611,Proprietary,"Southwest College of Medical, Dental and Practical Nurses, Inc.",12/31/2016,2.3,,,,,,,,,,,,,,,,,,,
01170700,North-West College,West Covina,CA,91790-2097,Proprietary,"Southwest College of Medical, Dental and Practical Nurses, Inc.",12/31/2016,2.3,,,,,,,,,,,,,,,,,,,
