OPE ID,Institution Name,City,State,Zip Code,Institution Fiscal Year End,"School Group Name
The school is part of a group of institutions owned and/or operated by the corporate or non-profit entity listed below",  Institution Type, Composite Score for Institution's  Fiscal Year Ending Between 07/01/2019 - 6/30/2020
00183600,St Marys College,Notre Dame,IN,46556-5007,05/31/2020,N/A,Non-Profit,2.2
04166700,Summit Salon Academy,Anderson,IN,46013-2832,12/31/2019,N/A,Proprietary,3.0
04186600,Summit Salon Academy Kokomo,Kokomo,IN,46901-6248,12/31/2019,N/A,Proprietary,2.9
00183800,Taylor University,Upland,IN,46989-1001,05/31/2020,N/A,Non-Profit,2.5
04246600,Textures Institute of Cosmetology,Indianapolis,IN,46268-3635,12/31/2019,N/A,Proprietary,3.0
01150500,Tricoci University of Beauty Culture,Highland,IN,46322-1554,12/31/2019,"Ogle School Holdings, LLC & Subsidiary",Proprietary,1.9
02607000,Tricoci University of Beauty Culture,Bloomington,IN,47404-2419,12/31/2019,"Ogle School Holdings, LLC & Subsidiary",Proprietary,1.9
04130900,Tricoci University of Beauty Culture,Indianapolis,IN,46256-3317,12/31/2019,"Ogle School Holdings, LLC & Subsidiary",Proprietary,1.9
00179500,University of Evansville,Evansville,IN,47722-0002,05/31/2020,N/A,Non-Profit,0.8
00184000,University of Notre Dame,Notre Dame,IN,46556-5602,06/30/2020,N/A,Non-Profit,3.0
03862600,Veritas Baptist College,Greendale,IN,47025-0000,06/30/2020,N/A,Non-Profit,3.0
01015100,Vincennes Beauty College,Vincennes,IN,47591-1297,12/31/2019,N/A,Proprietary,1.5
00184400,Wabash College,Crawfordsville,IN,47933-0352,06/30/2020,N/A,Non-Profit,2.2
01025600,Benedictine College,Atchison,KS,66002-1499,06/30/2020,N/A,Non-Profit,2.5
02090700,Cleveland University-Kansas City,Overland Park,KS,66210-1613,08/31/2019,N/A,Non-Profit,3.0
02603100,"Crave Beauty Academy,LLC",Wichita,KS,67203-5428,12/31/2019,N/A,Proprietary,2.5
04162700,Eric Fisher Academy,Wichita,KS,67212-3376,12/31/2019,N/A,Proprietary,3.0
04122300,Grantham University,Lenexa,KS,66219-5105,12/31/2019,N/A,Proprietary,2.3
02257700,Hays Academy of Hair Design,Hays,KS,67601-3685,06/30/2020,N/A,Proprietary,3.0
04284500,Midwest Barber College,Topeka,KS,66611-2358,12/31/2019,N/A,Proprietary,1.7
02134800,Old Town Barber  College,Wichita,KS,67211-1693,06/30/2020,N/A,Proprietary,2.3
04209300,Paul Mitchell The School Overland Park,Overland Park,KS,66212-4050,08/31/2019,N/A,Proprietary,2.5
02606300,Paul Mitchell The School Wichita,Wichita,KS,67226-1321,12/31/2019,N/A,Proprietary,1.7
00194000,Southwestern College,Winfield,KS,67156-2499,06/30/2020,N/A,Non-Profit,0.6
00194300,University of Saint Mary,Leavenworth,KS,66048-5023,06/30/2020,N/A,Non-Profit,3.0
01050300,Wichita Technical Institute,Wichita,KS,67213-1927,12/31/2019,N/A,Proprietary,1.9
04132900,Z Hair Academy,Lawrence,KS,66046-4040,12/31/2019,N/A,Proprietary,2.5
00195100,Alice Lloyd College,Pippa Passes,KY,41844-9703,07/31/2019,N/A,Non-Profit,3.0
04204800,American College of Barbering,Louisville,KY,40229-2862,12/31/2019,N/A,Proprietary,3.0
02159100,Appalachian Beauty School,Belfry,KY,41514-0000,12/31/2019,N/A,Proprietary,2.8
00195300,Asbury Theological Seminary,Wilmore,KY,40390-1199,06/30/2020,N/A,Non-Profit,3.0
02518900,Barrett & Co School of Hair Design,Nicholasville,KY,40356-2152,12/31/2019,N/A,Proprietary,3.0
02491100,Beckfield College,Florence,KY,41042-1466,12/31/2019,N/A,Proprietary,2.2
00195400,Bellarmine University,Louisville,KY,40205-1877,05/31/2020,N/A,Non-Profit,2.7
00195500,Berea College,Berea,KY,40404-2182,06/30/2020,N/A,Non-Profit,3.0
00195800,Brescia University,Owensboro,KY,42301-3023,05/31/2020,N/A,Non-Profit,2.5
00195900,Campbellsville University,Campbellsville,KY,42718-2799,06/30/2020,N/A,Non-Profit,3.0
03083700,Galen Health Institutes,Louisville,KY,40245-5396,12/31/2019,N/A,Proprietary,1.7
04038700,Ideal Beauty Academy,Louisville,KY,40223-5606,12/31/2019,N/A,Proprietary,2.7
02526100,Jenny Lea Academy of Cosmetology,Whitesburg,KY,41858-1352,12/31/2019,"Jenny Lea Academy of Cosmetology, Inc.",Proprietary,2.8
00196500,Kentucky Christian University,Grayson,KY,41143-2205,05/31/2020,N/A,Non-Profit,3.0
04239600,Kentucky Horseshoeing School,Richmond,KY,40475-1810,06/30/2020,N/A,Proprietary,2.5
00196900,Kentucky Wesleyan College,Owensboro,KY,42301-6057,05/31/2020,N/A,Non-Profit,2.0
04123900,Lexington Healing Arts Academy,Lexington,KY,40503-1932,12/31/2019,N/A,Proprietary,2.5
00197100,Lexington Theological Seminary,Lexington,KY,40503-3337,07/31/2019,N/A,Non-Profit,2.2
04177600,Lindsey Institute of Cosmetology,Bowling Green,KY,42103-8036,12/31/2019,N/A,Proprietary,2.7
00197200,Lindsey Wilson College,Columbia,KY,42728-1223,06/30/2020,N/A,Non-Profit,3.0
00197400,Louisville Presbyterian Theological Seminary,Louisville,KY,40205-1798,05/31/2020,N/A,Non-Profit,2.2
04249000,Medical Career and Technical College,Richmond,KY,40475-2614,06/30/2020,N/A,Proprietary,3.0
04229300,MedQuest College,Louisville,KY,40223-3836,12/31/2019,N/A,Proprietary,1.7
02351700,Paul Mitchell the School - Louisville,Louisville,KY,40222-0000,12/31/2019,N/A,Proprietary,3.0
02340800,Paul Mitchell The School Lexington,Lexington,KY,40514-1545,12/31/2019,N/A,Proprietary,2.7
02337200,PJ's College of Cosmetology,Bowling Green,KY,42101-3759,12/31/2019,PJ's College of Cosmetology,Proprietary,3.0
02551100,PJ's College of Cosmetology,Glasgow,KY,42141-2434,12/31/2019,PJ's College of Cosmetology,Proprietary,3.0
04247700,Regina Webb Academy,Bowling Green,KY,42104-4457,12/31/2019,N/A,Proprietary,2.0
04278000,South Eastern Beauty Academy,Paintsville,KY,41240-1034,12/31/2019,N/A,Proprietary,1.5
00461900,Sullivan University,Louisville,KY,40205-3031,05/31/2020,N/A,Proprietary,1.8
01042400,Summit Salon Academy,Lexington,KY,40505-9001,12/31/2019,N/A,Proprietary,1.7
00198700,Transylvania University,Lexington,KY,40508-1797,06/30/2020,N/A,Non-Profit,2.2
04240600,Tri-State Barber College,Ashland,KY,41101-7746,12/31/2019,N/A,Proprietary,3.0
04248400,Academy of Interactive Entertainment,Lafayette,LA,70506-4293,06/30/2020,N/A,Non-Profit,3.0
02258400,Aveda Arts & Sciences Institute Baton Rouge,Baton Rouge,LA,70816-2246,06/30/2020,"Beauty Basics, Inc.",Proprietary,2.7
02600900,Aveda Arts & Sciences Institute Covington,Covington,LA,70433-2922,06/30/2020,"Beauty Basics, Inc.",Proprietary,2.7
02117800,Aveda Arts & Sciences Institute Lafayette,Lafayette,LA,70503-3246,06/30/2020,"Beauty Basics, Inc.",Proprietary,2.7
00989800,Avery James School of Cosmetology,Lake Charles,LA,70601-8511,12/31/2019,N/A,Proprietary,1.8
00462100,Ayers Career College,Shreveport,LA,71108-5845,12/31/2019,N/A,Proprietary,1.7
02335700,Baton Rouge General Medical Center,Baton Rouge,LA,70806-3820,09/30/2019,N/A,Non-Profit,2.9
02197500,Baton Rouge School of Computers,Baton Rouge,LA,70809-8188,12/31/2019,N/A,Proprietary,2.3
03027300,Blalock's Professional Beauty College,Shreveport,LA,71108-5745,12/31/2019,N/A,Proprietary,3.0
03294300,Blue Cliff College,Metairie,LA,70002-3458,12/31/2019,N/A,Proprietary,-0.2
04226000,Bos-Man's Barber College,Shreveport,LA,71108-2653,12/31/2019,N/A,Proprietary,2.2
01288000,Celebrity Stylist Beauty School,Monroe,LA,71201-5167,12/31/2019,N/A,Proprietary,2.0
02338000,Cloyd's Barber School #2,Monroe,LA,71202-3539,12/31/2019,N/A,Proprietary,3.0
01109700,Cloyd's Beauty School #1,West Monroe,LA,71291-3131,12/31/2019,N/A,Proprietary,3.0
02352500,Cloyd's Beauty School #3,Monroe,LA,71201-3211,12/31/2019,N/A,Proprietary,3.0
04040300,Compass Career College,Hammond,LA,70403-0653,12/31/2019,N/A,Proprietary,3.0
02548500,Cosmetology Training Center,Lafayette,LA,70503-5138,03/31/2020,N/A,Proprietary,2.0
03010400,Crescent City School of Gaming & Bartending,New Orleans,LA,70119-5507,12/31/2019,N/A,Proprietary,1.5
03332600,Delta College,Covington,LA,70433-8514,12/31/2019,N/A,Proprietary,3.0
02538300,Delta College of Arts & Technology,Baton Rouge,LA,70806-1529,12/31/2019,N/A,Proprietary,2.5
02260200,Diesel Driving Academy,Shreveport,LA,71109-5209,06/30/2020,N/A,Proprietary,2.0
03030900,Diesel Driving Academy,Baton Rouge,LA,70815-8109,06/30/2020,N/A,Proprietary,2.4
03480300,Fortis College,Baton Rouge,LA,70817-6244,06/30/2020,"Education Affiliates, Inc. and Subsidiaries",Proprietary,0.2
02582200,"Guy's Academy Hair, Skin & Nails",Shreveport,LA,71105-2404,12/31/2019,N/A,Proprietary,3.0
04217000,Healthcare Training Institute,Kenner,LA,70062-7630,12/31/2019,N/A,Proprietary,3.0
04245400,Infinity College,Lafayette,LA,70501-8833,06/30/2020,N/A,Proprietary,2.8
02166200,ITI Technical College,Baton Rouge,LA,70817-5927,12/31/2019,N/A,Proprietary,2.2
02265600,John Jay Beauty College,Kenner,LA,70062-4702,12/31/2019,N/A,Proprietary,2.0
04264800,J's Barber College,New Iberia,LA,70560-6138,12/31/2019,N/A,Proprietary,3.0
04246700,Learning Bridge Career Institute,Houma,LA,70360-2816,12/31/2019,N/A,Proprietary,2.0
02536400,Louisiana Academy of Beauty,Eunice,LA,70535-3512,08/31/2019,N/A,Proprietary,3.0
00200700,Louisiana College,Pineville,LA,71360-5122,07/31/2019,N/A,Non-Profit,2.9
04112300,Louisiana Culinary Institute,Baton Rouge,LA,70816-4109,12/31/2019,N/A,Proprietary,2.0
00201600,Loyola University New Orleans,New Orleans,LA,70118-6195,07/31/2019,N/A,Non-Profit,2.3
03356300,Medical Training College,Baton Rouge,LA,70816-8190,12/31/2019,N/A,Proprietary,3.0
04151600,My-Le's Beauty College,Gretna,LA,70056-3150,12/31/2019,N/A,Proprietary,3.0
03498400,Omega Institute of Cosmetology,Houma,LA,70360-0000,12/31/2019,N/A,Proprietary,3.0
02601100,Opelousas School of Cosmetology,Opelousas,LA,70570-6156,12/31/2019,N/A,Proprietary,2.2
04234600,Park Place Premier Barber School,New Orleans,LA,70122-3808,12/31/2019,N/A,Proprietary,2.9
01287900,Pat Goins Benton Road Beauty School,Bossier City,LA,71111-4838,12/31/2019,N/A,Proprietary,1.5
02327800,Pineville Beauty School,Pineville,LA,71360-6495,04/30/2020,N/A,Proprietary,2.8
04268100,Ray J's College of Hair,Baton Rouge,LA,70806-1522,12/31/2019,N/A,Proprietary,3.0
04225900,Setting the Standard Barbering and Natural Hair Academy,Shreveport,LA,71101-3513,12/31/2019,N/A,Proprietary,1.9
02358600,Stage One The Hair School,Lake Charles,LA,70605-1625,12/31/2019,N/A,Proprietary,2.7
02269300,Stevenson's Academy of Hair Design,New Orleans,LA,70114-4327,06/30/2020,N/A,Proprietary,1.8
03789300,Unitech Training Academy,Lafayette,LA,70506-7215,12/31/2019,N/A,Proprietary,1.5
00202300,University of Holy Cross,New Orleans,LA,70131-7399,06/30/2020,N/A,Non-Profit,2.3
02554800,Vanguard College of Cosmetology A Paul Mitchell Partner SchoolMetairie,Metairie,LA,70002-4705,12/31/2019,N/A,Proprietary,1.8
04248900,VH Barber & Styling Academy,Bossier City,LA,71111-4409,12/31/2019,N/A,Proprietary,3.0
04193100,Alexander Academy,Lunenburg,MA,01462-0000,12/31/2019,N/A,Proprietary,2.2
00211800,Assumption University,Worcester,MA,01615-1294,05/31/2020,N/A,Non-Profit,2.5
00212100,Babson College,Babson Park,MA,02457-0310,06/30/2020,N/A,Non-Profit,2.7
02337400,Bancroft School of Massage Therapy,Worcester,MA,01604-4614,10/31/2019,N/A,Proprietary,2.0
00212200,Bay Path University,Longmeadow,MA,01106-2212,06/30/2020,N/A,Non-Profit,2.7
00212400,Bentley University,Waltham,MA,02452-4705,06/30/2020,N/A,Non-Profit,2.4
00212600,Berklee College of Music,Boston,MA,02215-3693,05/31/2020,N/A,Non-Profit,2.5
00212800,Boston College,Chestnut Hill,MA,02467-3800,05/31/2020,N/A,Non-Profit,3.0
03194300,Boston Graduate School of Psychoanalysis,Brookline,MA,02446-4602,07/31/2019,N/A,Non-Profit,2.5
00213000,Boston University,Boston,MA,02215-1789,06/30/2020,N/A,Non-Profit,2.6
00213300,Brandeis University,Waltham,MA,02453-2728,06/30/2020,N/A,Non-Profit,2.6
02220400,Catherine Hinds Institute of Esthetics,Woburn,MA,01801-6815,12/31/2019,N/A,Proprietary,1.7
00213900,Clark University,Worcester,MA,01610-1473,05/31/2020,N/A,Non-Profit,2.8
00214000,College of Our Lady of the Elms,Chicopee,MA,01013-2839,06/30/2020,N/A,Non-Profit,3.0
00214100,College of the Holy Cross,Worcester,MA,01610-2395,06/30/2020,N/A,Non-Profit,2.4
00214400,Dean College,Franklin,MA,02038-1994,05/31/2020,N/A,Non-Profit,2.7
04116900,DiGrigoli School of Cosmetology,West Springfield,MA,01089-4623,12/31/2019,N/A,Proprietary,1.5
00214500,Eastern Nazarene College,Quincy,MA,02170-2999,06/30/2020,N/A,Non-Profit,2.2
03859300,EINE Electrology/Esthetics Institute of NE,Tewksbury,MA,01876-4709,12/31/2019,N/A,Proprietary,3.0
02523900,Elizabeth Grady School of Esthetics and Massage Therapy,Medford,MA,02155-4243,12/31/2019,N/A,Proprietary,2.0
00214600,Emerson College,Boston,MA,02116-4624,06/30/2020,N/A,Non-Profit,2.8
03946300,Franklin W. Olin College of Engineering,Needham,MA,02492-1200,06/30/2020,N/A,Non-Profit,2.4
00466100,Hampshire College,Amherst,MA,01002-3359,06/30/2020,N/A,Non-Profit,2.7
00215700,Hebrew College,Newton Centre,MA,02459-2237,06/30/2020,N/A,Non-Profit,2.2
04143200,Hult International Business School,Cambridge,MA,02141-1805,09/30/2019,N/A,Non-Profit,0.1
03205400,Jolie Hair and Beauty Academy,Ludlow,MA,01056-2769,03/31/2020,Pioneer Education LLC,Proprietary,1.8
04229200,Jupiter Beauty Academy,Boston,MA,02122-2834,12/31/2019,N/A,Proprietary,1.6
00215800,Lasell University,Newton,MA,02466-2716,06/30/2020,N/A,Non-Profit,2.2
00633100,"Lawrence Memorial Hospital, School of Nursing",Medford,MA,02155-1643,09/30/2019,N/A,Non-Profit,2.5
00216000,Lesley University,Cambridge,MA,02138-2790,06/30/2020,N/A,Non-Profit,2.2
00989900,Lowell Academy Hair Styling Institute,Lowell,MA,01852-1909,12/31/2019,N/A,Proprietary,1.6
00217800,Massachusetts Institute of Technology,Cambridge,MA,02139-4307,06/30/2020,N/A,Non-Profit,3.0
02092100,Massachusetts School of Barbering,Quincy,MA,02169-5058,12/31/2019,N/A,Proprietary,1.6
03235300,Massachusetts School of Law at Andover,Andover,MA,01810-1094,07/31/2019,N/A,Non-Profit,2.7
00216500,MCPHS University,Boston,MA,02115-5804,06/30/2020,N/A,Non-Profit,3.0
00212000,Merrimack College,North Andover,MA,01845-5800,06/30/2020,N/A,Non-Profit,3.0
04128000,Millennium Training Institute,Woburn,MA,01801-6386,12/31/2019,N/A,Proprietary,1.8
03115200,MotoRing Technical Training Institute,Seekonk,MA,02771-5933,12/31/2019,N/A,Proprietary,3.0
00219200,Mount Holyoke College,South Hadley,MA,01075-1492,06/30/2020,N/A,Non-Profit,2.5
00216400,New England College of Optometry (The),Boston,MA,02115-1129,06/30/2020,N/A,Non-Profit,3.0
02122000,New England Hair Academy,Malden,MA,02148-5118,06/30/2020,N/A,Proprietary,2.7
00891600,New England Law | Boston,Boston,MA,02116-5687,06/30/2020,N/A,Non-Profit,2.5
02163500,New England School of Photography,Waltham,MA,02453-5201,07/31/2019,N/A,Proprietary,1.7
02197900,North Bennet Street School,Boston,MA,02109-0000,07/31/2019,N/A,Non-Profit,2.3
00219900,Northeastern University,Boston,MA,02115-5000,06/30/2020,N/A,Non-Profit,3.0
01294800,Rob Roy Academy,Fall River,MA,02721-5330,12/31/2019,"Rob Roy Academy, Inc.",Proprietary,2.2
02137000,Rob Roy Academy,Taunton,MA,02780-3212,12/31/2019,"Rob Roy Academy, Inc.",Proprietary,2.2
02181600,Rob Roy Academy,Worcester,MA,01609-2038,12/31/2019,"Rob Roy Academy, Inc.",Proprietary,2.2
02339400,Rob Roy Academy,New Bedford,MA,02746-2114,12/31/2019,"Rob Roy Academy, Inc.",Proprietary,2.2
00632200,Signature Healthcare Brockton Hospital School of Nursing,Brockton,MA,02302-3395,09/30/2019,N/A,Non-Profit,0.8
00221100,Springfield College,Springfield,MA,01109-3797,06/30/2020,N/A,Non-Profit,2.2
00221800,Suffolk University,Boston,MA,02108-2770,06/30/2020,N/A,Non-Profit,2.0
03240300,Toni & Guy Hairdressing Academy,Worcester,MA,01605-2213,12/31/2019,N/A,Proprietary,2.6
00221900,Tufts University,Medford,MA,02155-5808,06/30/2020,N/A,Non-Profit,2.5
03130500,Urban College of Boston,Boston,MA,02116-1093,08/31/2019,N/A,Non-Profit,2.6
00222400,Wellesley College,Wellesley,MA,02481-8203,06/30/2020,N/A,Non-Profit,3.0
00222500,Wentworth Institute of Technology,Boston,MA,02115-5998,06/30/2020,N/A,Non-Profit,2.4
00222700,Wheaton College,Norton,MA,02766-2322,06/30/2020,N/A,Non-Profit,2.2
02163600,William James College,Newton,MA,02459-3211,05/31/2020,N/A,Non-Profit,2.8
00222900,Williams College,Williamstown,MA,01267-2600,06/30/2020,N/A,Non-Profit,2.3
03493300,All-State Career,Baltimore,MD,21224-6658,06/30/2020,"Education Affiliates, Inc. and Subsidiaries",Proprietary,0.2
04204000,Aspen Beauty Academy - Laurel,Laurel,MD,20724-2013,12/31/2019,N/A,Proprietary,1.5
02269700,Aveda Institute Maryland,Bel Air,MD,21014-3639,12/31/2019,N/A,Proprietary,1.5
00826300,Award Beauty School,Hagerstown,MD,21740-5624,12/31/2019,N/A,Proprietary,3.0
03027200,Blades School of Hair Design,California,MD,20619-0226,12/31/2019,N/A,Proprietary,2.1
00143600,Capitol Technology University,Laurel,MD,20708-9759,06/30/2020,N/A,Non-Profit,2.2
03296300,Cortiva Institute,Linthicum,MD,21090-2261,12/31/2019,"Ryan Ross, LLC and Subsidiaries",Proprietary,1.5
00744700,Del-Mar-Va Beauty Academy,Salisbury,MD,21804-6952,08/31/2019,N/A,Proprietary,2.4
01031900,Fortis Institute - Towson,Towson,MD,21204-2538,06/30/2020,"Education Affiliates, Inc. and Subsidiaries",Proprietary,0.2
00207300,Goucher College,Baltimore,MD,21204-2794,06/30/2020,N/A,Non-Profit,2.2
02333000,Hair Academy,New Carrollton,MD,20784-3002,12/31/2019,N/A,Proprietary,2.5
03327300,Hair Academy II,Hillcrest Heights,MD,20748-1401,12/31/2019,N/A,Proprietary,2.5
03965500,Hair Expressions Academy,Rockville,MD,20852-1729,12/31/2019,N/A,Proprietary,2.0
04168900,Holistic Massage Training Institute,Baltimore,MD,21218-4220,06/30/2020,N/A,Proprietary,2.4
04209600,Institute of Health Sciences,Hunt Valley,MD,21031-1408,12/31/2019,N/A,Proprietary,3.0
00207700,Johns Hopkins University,Baltimore,MD,21218-2693,06/30/2020,N/A,Non-Profit,2.6
00207800,Loyola University Maryland,Baltimore,MD,21210-2699,05/31/2020,N/A,Non-Profit,2.8
00208000,Maryland Institute College of Art,Baltimore,MD,21217-4191,05/31/2020,N/A,Non-Profit,2.7
02578400,Maryland University of Integrative Health,Laurel,MD,20723-6010,07/31/2019,N/A,Non-Profit,-0.2
02343800,Montgomery Beauty School,Silver Spring,MD,20901-3905,12/31/2019,N/A,Proprietary,2.1
02545400,North American Trade Schools,Baltimore,MD,21244-0069,12/31/2019,"North American Trades Schools, Inc and Subsidiaries",Proprietary,2.6
03605300,Potomac Massage Training Institute,Silver Spring,MD,20910-6255,08/31/2019,N/A,Non-Profit,0.2
02495000,Robert Paul Academy of Cosmetology Arts & Sciences,Timonium,MD,21093-5150,12/31/2019,N/A,Proprietary,0.0
00210700,Stevenson University,Stevenson,MD,21153-0641,06/30/2020,N/A,Non-Profit,3.0
04151800,Temple (The): A Paul Mitchell Partner School,Frederick,MD,21701-5409,12/31/2019,N/A,Proprietary,1.5
00210800,Washington College,Chestertown,MD,21620-1197,06/30/2020,N/A,Non-Profit,3.0
00203600,Bates College,Lewiston,ME,04240-6028,06/30/2020,N/A,Non-Profit,3.0
00520400,Beal University,Bangor,ME,04401-6896,06/30/2020,N/A,Proprietary,2.6
03612300,Birthwise Midwifery School,Bridgton,ME,04009-1110,12/31/2019,N/A,Proprietary,1.3
00203800,Bowdoin College,Brunswick,ME,04011-8451,06/30/2020,N/A,Non-Profit,2.3
04177400,Capilo School of Hair Design,Augusta,ME,04330-0000,12/31/2019,N/A,Proprietary,1.9
03429300,Harris School of Business,Sanford,ME,04073-7007,12/31/2019,"Premier Education Group, LP",Proprietary,1.1
01167300,Maine College of Art,Portland,ME,04101-3987,06/30/2020,N/A,Non-Profit,1.6
00630500,Maine College of Health Professions,Lewiston,ME,04243-9986,06/30/2020,N/A,Non-Profit,2.2
04185100,Northeast Technical Institute,Scarborough,ME,04074-0000,12/31/2019,N/A,Proprietary,1.3
00205100,Saint Joseph's College,Standish,ME,04084-5236,06/30/2020,N/A,Non-Profit,2.6
02104400,Spa Tech Institute,Westbrook,ME,04092-0000,05/31/2020,N/A,Proprietary,1.6
04183300,Abcott Institute,Southfield,MI,48075-5227,12/31/2019,N/A,Proprietary,2.5
00467300,Baker College,Owosso,MI,48867-8956,08/31/2019,N/A,Non-Profit,2.2
02285700,Bayshire Beauty Academy,Bay City,MI,48708-5614,12/31/2019,N/A,Proprietary,1.1
04211200,Brighton Institute of Cosmetology,Brighton,MI,48116-8360,12/31/2019,N/A,Proprietary,3.0
