OPE ID,School Name,City,State,Zip Code,School Type,"Composite Scores for 
School FYs Ending Between 
7/1/2006 and 6/30/2007"
03367300,Professional Golfers Career College,Temecula,CA,29910-9034,Proprietary,1.7
01298400,Professional Institute of Beauty,El Monte,CA,91731-2613,Proprietary,1.2
04023400,Proteus,Visalia,CA,93215-1520,Private Non-Profit,1.5
04153900,Providence Christian College,Ontario,CA,91761-5626,Private Non-Profit,2.5
01294200,Rosemead Beauty School,Rosemead,CA,91770-1639,Proprietary,1.4
03054100,Royale College of Beauty,Temecula,CA,92590-2525,Proprietary,1
04150300,RWM Fiber Optics,Carson,CA,90746-1051,Proprietary,1.8
03069500,Sage College,Moreno Valley,CA,92108-3822,Proprietary,2.8
03359300,Saint Francis Career College,Lynwood,CA,95122-2600,Private Non-Profit,2.4
00130200,Saint Mary's College of California,Moraga,CA,07311-4026,Private Non-Profit,3
00720300,Salon Success Academy,Upland,CA,91786-4060,Proprietary,2.2
01309500,Salon Success Academy,Corona,CA,92373-8050,Proprietary,2.3
00701200,Samuel Merritt University,Oakland,CA,94402-2716,Private Non-Profit,3
01203100,San Diego Christian College,El Cajon,CA,92019-1157,Private Non-Profit,2.3
00394800,San Francisco Art Institute,San Francisco,CA,94133-2299,Private Non-Profit,-0.2
00127800,San Francisco Conservatory of Music,San Francisco,CA,94102-6011,Private Non-Profit,2.7
04141300,San Francisco Institute of Esthetics and Cosmetology,San Francisco,CA,94103-4083,Proprietary,1.5
00127900,San Francisco Theological Seminary,San Anselmo,CA,91101-2013,Private Non-Profit,3
02500000,San Joaquin College of Law,Clovis,CA,93612-1312,Private Non-Profit,3
02120700,San Joaquin Valley College,Visalia,CA,92344-8086,Proprietary,1.6
00998900,Santa Barbara Business College,Ventura,CA,93101-3412,Proprietary,1.6
00132600,Santa Clara University,Santa Clara,CA,94709-1193,Private Non-Profit,3
02120600,Saybrook University,San Francisco,CA,92109-3352,Private Non-Profit,2.9
03752400,School of Urban Missions,Oakland,CA,71108-5836,Private Non-Profit,1.6
00117400,Scripps College,Claremont,CA,91711-3948,Private Non-Profit,3
02359300,Shasta Bible College and Graduate School,Redding,CA,96002-1544,Private Non-Profit,2.2
02064300,Sierra College of Beauty,Merced,CA,95340-4402,Proprietary,2.6
02188400,Sierra Valley College of Court Reporting,Fresno,CA,93726-0517,Proprietary,2.9
00129100,Simpson University,Redding,CA,96003-8606,Private Non-Profit,1.8
03814400,Soka University of America,Aliso Viejo,CA,92656-8081,Private Non-Profit,3
02597300,South Baylo University,Anaheim,CA,90057-3111,Private Non-Profit,2.2
02277400,South Coast College,Orange,CA,92683-0000,Proprietary,1.9
00123000,Southern California College of Optometry,Fullerton,CA,92831-1699,Private Non-Profit,3
02075800,Southern California Institute of Architecture (The),Los Angeles,CA,90013-1829,Private Non-Profit,3
03113600,Southern California Institute of Technology,Anaheim,CA,92805-3758,Proprietary,2.4
03332300,Southern California Seminary,El Cajon,CA,92019-1109,Private Non-Profit,3
00122900,Southern California University of Health Sciences,Whittier,CA,90604-4051,Private Non-Profit,2.2
00129500,Southwestern University School of Law,Los Angeles,CA,90010-1106,Private Non-Profit,3
03889300,Stanbridge College,Irvine,CA,92612-0000,Proprietary,3
00130500,Stanford University,Stanford,CA,94305-5015,Private Non-Profit,3
00408000,Starr King School for the Ministry,Berkeley,CA,94709-1299,Private Non-Profit,2.5
03108100,Summit Career College,Colton,CA,92324-3913,Proprietary,1.7
04057300,TechSkills of Sacramento,Sacramento,CA,95128-0000,Proprietary,1.1
02236400,"Thanh Le College, School of Cosmetology",Garden Grove,CA,92840-4100,Proprietary,1.2
02358000,Thomas Aquinas College,Santa Paula,CA,93060-9622,Private Non-Profit,3
01085400,Thomas Jefferson School of Law,San Diego,CA,92631-3014,Private Non-Profit,2.5
04004300,Thuy Princess Beauty College,Pomona,CA,91766-1851,Proprietary,1.8
04142500,Touro College Los Angeles,West Hollywood,CA,90046-4506,Private Non-Profit,2.2
04142600,Touro University,Vallejo,CA,89014-8800,Private Non-Profit,2.2
01231700,Tulare Beauty College,Tulare,CA,93274-3432,Proprietary,2
03614300,United Beauty College,Temple City,CA,91780-1089,Proprietary,1.7
02559300,United Education Institute,Huntington Park,CA,91910-3953,Proprietary,-1
04005300,United States University,National City,CA,91950-4437,Proprietary,2.1
01244600,Universal College of Beauty,Los Angeles,CA,90220-0220,Proprietary,3
03427500,University of Antelope Valley,Lancaster,CA,93534-4412,Proprietary,2.5
03995300,University of East-West Medicine,Sunnyvale,CA,94087-6106,Proprietary,3
00121600,University of La Verne,La Verne,CA,90045-3689,Private Non-Profit,3
00132200,University of Redlands,Redlands,CA,92307-2181,Private Non-Profit,3
01039500,University of San Diego,San Diego,CA,92110-2492,Private Non-Profit,3
00132500,University of San Francisco,San Francisco,CA,94903-0000,Private Non-Profit,3
00132800,University of Southern California,Los Angeles,CA,90089-0001,Private Non-Profit,3
00132900,University of the Pacific,Stockton,CA,95211-0197,Private Non-Profit,3
03696300,University of the West,Rosemead,CA,91770-3709,Private Non-Profit,3
04114500,Valley College of Medical Careers,West Hills,CA,94040-1252,Proprietary,1.9
00129300,Vanguard University of Southern California,Costa Mesa,CA,92728-0850,Private Non-Profit,1.4
02128200,Victor Valley Beauty College,Victorville,CA,92345-,Proprietary,1.3
04116000,Video Symphony EnterTraining,Burbank,CA,91502-3253,Proprietary,0.8
03639300,West Coast Ultrasound Institute,Beverly Hills,CA,85018-8301,Proprietary,2.6
03698300,West Coast University,Los Angeles,CA,91761-7645,Proprietary,1.9
03062300,Westech College,Ontario,CA,92553-8532,Proprietary,2.6
00722900,Western Beauty Institute,Panorama City,CA,93536-3104,Proprietary,1.5
02482700,Western University of Health Sciences,Pomona,CA,95928-4825,Private Non-Profit,2.8
02276800,Westminster Theological Seminary in California,Escondido,CA,92027-4128,Private Non-Profit,3
00134100,Westmont College,Santa Barbara,CA,93108-1099,Private Non-Profit,3
00134200,Whittier College,Whittier,CA,92626-1501,Private Non-Profit,3
00128100,William Jessup University,Rocklin,CA,95129-3438,Private Non-Profit,2.2
00134300,Woodbury University,Burbank,CA,91206-4308,Private Non-Profit,3
03868300,World Mission University,Los Angeles,CA,90020-1789,Private Non-Profit,2.4
00884600,Wright Institute (The),Berkeley,CA,94704-1796,Private Non-Profit,3
02262400,Yeshiva Ohr Elchonon Chabad - West Coast Talmudical Seminary,Los Angeles,CA,90046-7660,Private Non-Profit,3
03098200,Yo San University of Traditional Chinese Medicine,Los Angeles,CA,90066-1103,Private Non-Profit,3
04093300,Academy of Natural Therapy,Greeley,CO,80631-3425,Proprietary,-1
04080300,Aspen University,Denver,CO,80246-1930,Proprietary,2
01267000,Bel - Rea Institute of Animal Technology,Denver,CO,80247-3048,Proprietary,2.5
03013100,Boulder College of Massage Therapy,Boulder,CO,80301-3295,Private Non-Profit,1.9
02594300,CollegeAmerica Denver,Denver,CO,82009-3445,Proprietary,3
02133100,"Colorado Center for Medical Laboratory Science, The",Denver,CO,80218-1281,Private Non-Profit,3
00940100,Colorado Christian University,Lakewood,CO,80112-5825,Private Non-Profit,3
00134700,Colorado College,Colorado Springs,CO,80903-3294,Private Non-Profit,3
03289300,Colorado Heights University,Denver,CO,80236-2711,Private Non-Profit,3
03584400,Colorado School of Healing Arts,Lakewood,CO,80226-4332,Proprietary,3
01157200,Colorado School of Trades,Lakewood,CO,80215-2996,Proprietary,3
03686300,Colorado School of Traditional Chinese Medicine,Denver,CO,80206-2127,Proprietary,3
03776300,Culinary School of the Rockies,Boulder,CO,80305-5961,Proprietary,0.1
03972300,Cuttin' Up Beauty Academy,Denver,CO,80220-2102,Proprietary,3
00135200,Denver Seminary,Littleton,CO,80120-2192,Private Non-Profit,2.3
02267500,Glenwood Beauty Academy,Glenwood Springs,CO,81601-2577,Proprietary,2.7
02518500,Hair Dynamics Education Center,Fort Collins,CO,80525-4042,Proprietary,2
02611000,Heritage College,Denver,CO,67210-1879,Proprietary,1.8
00135400,Iliff School of Theology,Denver,CO,80210-4798,Private Non-Profit,2.2
03006300,Institute of Business & Medical Careers,Fort Collins,CO,80634-4623,Proprietary,2.1
04121200,Institute of Taoist Education and Acupuncture,Louisville,CO,80027-1028,Private Non-Profit,1.4
02253700,IntelliTec College,Colorado Springs,CO,81506-,Proprietary,2.5
00863500,IntelliTec Medical Institute,Colorado Springs,CO,80909-1570,Proprietary,1.8
01285000,International Salon and Spa Academy,Colorado Springs,CO,80918-3684,Proprietary,3
03534300,Jones International University,Centennial,CO,80112-3446,Proprietary,1.8
03976300,Massage Therapy Institute of Colorado,Denver,CO,80206-2127,Proprietary,2.9
04125100,Montessori Centre International Denver,Greenwood Village,CO,80021-1018,Private Non-Profit,0.5
02117500,Naropa University,Boulder,CO,80302-6697,Private Non-Profit,3
04139300,National Beauty College,Denver,CO,80221-0000,Proprietary,3
01300700,Nazarene Bible College,Colorado Springs,CO,87105-7918,Private Non-Profit,2.8
03014900,Platt College,Aurora,CO,80014-3141,Proprietary,2.4
00136300,Regis University,Denver,CO,80230-3499,Private Non-Profit,2.9
00764900,Rocky Mountain College of Art & Design,Lakewood,CO,80214-1433,Proprietary,2.2
03306300,Rocky Mountain Montessori Teacher Training Program,Boulder,CO,98155-3905,Private Non-Profit,3
02165200,Salon Professional Academy (The),Grand Junction,CO,81504-5309,Proprietary,-0.6
04151100,Summit Salon & Beauty School,Woodland Park,CO,80866-4569,Proprietary,-1
03670300,TONI&GUY Hairdressing Academy,Colorado Springs,CO,98225-4526,Proprietary,3
00137100,University of Denver,Denver,CO,80205-4972,Private Non-Profit,3
03545300,University of the Rockies,Colorado Springs,CO,80903-3327,Proprietary,0.6
00754800,Westwood College - Denver North,Denver,CO,80021-5489,Proprietary,1.8
03027400,Xenon International Academy III,Aurora,CO,80014-1193,Proprietary,3
04104300,Academy Di Capelli - School of Cosmetology,Wallingford,CT,06492-0000,Proprietary,1.6
00137400,Albertus Magnus College,New Haven,CT,06339-1128,Private Non-Profit,3
04128800,Branford Academy of Hair & Cosmetology,Branford,CT,06405-6066,Proprietary,1.5
02074000,Branford Hall Career Institute,Branford,CT,01104-3207,Proprietary,2.2
00618100,Bridgeport Hospital School of Nursing,Bridgeport,CT,06610-2896,Private Non-Profit,3
00887400,Brio Academy of Cosmetology,Meriden,CT,06226-1940,Proprietary,1.5
03927300,Brio Academy of Cosmetology - Niantic,Niantic,CT,01060-3947,Proprietary,1.5
00137900,Connecticut College,New London,CT,06320-4196,Private Non-Profit,3
02148700,Connecticut Institute of Hair Design,Wolcott,CT,06716-3322,Proprietary,1.7
03381300,Connecticut Training Center,East Hartford,CT,06108-2705,Private Non-Profit,2.4
00138500,Fairfield University,Fairfield,CT,06824-5171,Private Non-Profit,3
02106600,Fox Institute of Business,West Hartford,CT,07011-2345,Proprietary,2.2
02244900,Goodwin College,East Hartford,CT,06114-1414,Private Non-Profit,2.3
00906500,Hartford School of Music (The),Hartford,CT,06105-1496,Private Non-Profit,-0.4
00138700,Hartford Seminary,Hartford,CT,06105-2279,Private Non-Profit,2.2
00138900,Holy Apostles College & Seminary,Cromwell,CT,06416-2005,Private Non-Profit,3
03094800,Industrial Management & Training Institute,Waterbury,CT,11101-4918,Proprietary,1.5
03079400,Lyme Academy College of Fine Arts,Old Lyme,CT,06371-2333,Private Non-Profit,3
00139300,Mitchell College,New London,CT,06320-4498,Private Non-Profit,2.6
02202500,New England Tractor Trailer Training School of Connecticut,Somers,CT,06608-2432,Proprietary,2.3
02112700,North Haven Academy,North Haven,CT,06473-3108,Proprietary,2
00745900,Paier College of Art,Hamden,CT,06514-3902,Proprietary,2.5
00887300,Paul Mitchell the School,Danbury,CT,06810-6716,Proprietary,0.7
01077900,Porter and Chester Institute,Stratford,CT,02021-2480,Proprietary,3
00730500,Porter and Chester Institute of Branford,Branford,CT,06405-4022,Proprietary,0.3
00140100,Post University,Waterbury,CT,06811-0000,Proprietary,1.7
00140200,Quinnipiac University,Hamden,CT,06437-4201,Private Non-Profit,3
02112300,Ridley - Lowell Business & Technical Institute,New London,CT,06810-7050,Proprietary,1.5
00140300,Sacred Heart University,Fairfield,CT,06825-1000,Private Non-Profit,2.9
00140900,Saint Joseph College,Hartford,CT,06705-3999,Private Non-Profit,2.7
00619100,Saint Vincent's College,Bridgeport,CT,06606-9966,Private Non-Profit,3
01242500,Stone Academy,Hamden,CT,06108-0000,Proprietary,2.9
00141400,Trinity College,Hartford,CT,06106-3100,Private Non-Profit,3
00141600,University of Bridgeport,Bridgeport,CT,06708-3443,Private Non-Profit,2.8
00142200,University of Hartford,West Hartford,CT,06105-1207,Private Non-Profit,2.9
00139700,University of New Haven,West Haven,CT,97117-5604,Private Non-Profit,2.9
00142400,Wesleyan University,Middletown,CT,06459-3208,Private Non-Profit,3
02265900,Windham Community Memorial Hospital Program of Radiologic Technology,Willimantic,CT,06226-2041,Private Non-Profit,1.5
00142600,Yale University,New Haven,CT,06510-3222,Private Non-Profit,3
00143400,American University (The),Washington,DC,20016-8187,Private Non-Profit,3
03409600,Bennett Career Institute,Washington,DC,20017-1754,Proprietary,3
03104300,Career Technical Institute,Washington,DC,06902-3734,Proprietary,1.7
00143700,Catholic University of America (The),Washington,DC,20817-5700,Private Non-Profit,3
01195000,Corcoran College of Art and Design,Washington,DC,19801-3007,Private Non-Profit,3
01280300,Dominican House of Studies,Washington,DC,20017-1584,Private Non-Profit,3
02279200,Dudley Beauty College,Washington,DC,20018-2834,Proprietary,1.6
00144300,Gallaudet University,Washington,DC,20002-,Private Non-Profit,3
00144400,George Washington University,Washington,DC,19112-1403,Private Non-Profit,3
00144500,Georgetown University,Washington,DC,20057-1252,Private Non-Profit,2.6
00144800,Howard University,Washington,DC,20017-3023,Private Non-Profit,3
04114400,Institute of World Politics (The),Washington,DC,20036-1464,Private Non-Profit,0.9
02132800,National Conservatory of Dramatic Arts,Washington,DC,20007-2758,Private Non-Profit,2.2
04142700,Pontifical John Paul II Institute for Studies on Marriage and Family,Washington,DC,20064-0001,Private Non-Profit,2.1
00145900,Strayer University,Washington,DC,39206-3053,Proprietary,3
03750300,Technical Learning Centers,Washington,DC,20036-5504,Proprietary,1.8
00146000,Trinity University,Washington,DC,20017-1004,Private Non-Profit,2.6
01006500,Washington Theological Union,Washington,DC,20012-2016,Private Non-Profit,2.4
00146400,Wesley Theological Seminary,Washington,DC,20016-5690,Private Non-Profit,3
04130700,Academy of Massage and Bodywork,Bear,DE,19701-1344,Proprietary,3
02125200,Beebe School of Nursing,Lewes,DE,19958-1462,Private Non-Profit,3
03025800,Dawn Career Institute,Wilmington,DE,19805-1511,Proprietary,1.6
04139800,Delaware College of Art & Design,Wilmington,DE,19801-3007,Private Non-Profit,3
03702300,Delaware Learning Institute of Cosmetology,Dagsboro,DE,19939-9759,Proprietary,2.3
00142900,Goldey-Beacom College,Wilmington,DE,19963-,Private Non-Profit,3
02190400,Schilling - Douglas School of Hair Design,Newark,DE,19711-7964,Proprietary,1.6
00143300,Wesley College,Dover,DE,19902-6520,Private Non-Profit,2.3
00794800,Wilmington University,New Castle,DE,19709-1318,Private Non-Profit,3
03346300,Academy for Practical Nursing and Health Occupations,West Palm Beach,FL,33417-4574,Private Non-Profit,2.1
04126900,Academy of Career Training,Kissimmee,FL,34741-4644,Proprietary,1.6
02499000,Academy of Cosmetology,Merritt Island,FL,32904-3661,Proprietary,1.7
02612700,Academy of Cosmetology - Palm Bay,Palm Bay,FL,32905-2805,Proprietary,2.5
03113400,Academy of Palm Beach,Lake Worth,FL,33463-2113,Proprietary,1.8
03414500,Acupuncture and Massage College,Miami,FL,33176-1509,Proprietary,1.6
03757300,Advance Science Institute,Hialeah,FL,33012-0000,Proprietary,2.3
02293600,Advanced Technical Centers,Miami Springs,FL,33166-0000,Private Non-Profit,0.7
04135900,Allied Health Institute,North Lauderdale,FL,92705-0000,Proprietary,2.2
03491400,American Advanced Technicians Institute,Hialeah,FL,33014-4430,Proprietary,2.2
04016500,American Institute of Beauty,Largo,FL,33771-5901,Proprietary,2.6
03595400,Angley College,Deland,FL,32773-7424,Proprietary,3
03816300,Artistic Nails & Beauty Academy,Tampa,FL,33605-5919,Proprietary,1.7
03012300,ASM Beauty World Academy,Davie,FL,33314-3205,Proprietary,2.2
03429600,Atlantic Institute of Oriental Medicine,Fort Lauderdale,FL,33301-3510,Private Non-Profit,3
03691400,Ave Maria School of Law,Naples,FL,34119-1376,Private Non-Profit,-0.4
03941300,Ave Maria University,Ave Maria,FL,34142-9505,Private Non-Profit,3
04119400,Aveda Institute - Saint Petersburg,Saint Petersburg,FL,33314-0000,Proprietary,1.5
03986300,Aviator College of Aeronautical Science & Technology,Fort Pierce,FL,34946-9022,Proprietary,2.8
02159600,Baptist College of Florida (The),Graceville,FL,33510-4516,Private Non-Profit,3
00146600,Barry University,Miami Shores,FL,32807-3673,Private Non-Profit,1.9
03373300,Beacon College,Leesburg,FL,34748-5224,Private Non-Profit,1.5
