CLOSED DATE,OPEID,SCHOOL NAME,LOCATION                                                       ,ADDRESS                                                       ,CITY          ,STATE,ZIP CODE
07/01/2019 ,00132838     ,UNIVERSITY OF SOUTHERN CALIFORNIA                                     ,UNIVERSITY OF SOUTHERN CALIFORNIA - EXECUTIVE LEARNING CENTER         ,2100 COSTA DEL MAR ROAD                                                ,CARLSBAD                 ,CA        ,92009-6823
07/01/2019 ,00132840     ,UNIVERSITY OF SOUTHERN CALIFORNIA                                     ,UNIVERSITY OF SOUTHERN CALIFORNIA - SAN DIEGO ACADEMIC CENTER         ,16870 WEST BERNARDO DRIVE                                              ,SAN DIEGO                ,CA        ,92127-1671
07/01/2019 ,00717103     ,KIRTLAND COMMUNITY COLLEGE                                            ,KIRTLAND COMMUNITY COLLEGE - WEST BRANCH                              ,2479 SOUTH M-76                                                        ,WEST BRANCH              ,MI        ,48661-9079
07/01/2019 ,01239311     ,THOMAS JEFFERSON UNIVERSITY                                           ,THOMAS JEFFERSON UNIVERSITY - ATLANTIC COUNTY NJ CAMPUS               ,CARNEGIE CENTER 35 S. DR. MLK JR. BLVD.                                ,ATLANTIC CITY            ,NJ        ,08401-6932
07/01/2019 ,02159602     ,BAPTIST COLLEGE OF FLORIDA (THE)                                      ,BAPTIST COLLEGE OF FLORIDA (THE) - EAST FLORIDA                       ,FRUIT COVE BAPTIST CHURCH 501 SR 13                                    ,JACKSONVILLE             ,FL        ,32259-0000
07/01/2019 ,02159605     ,BAPTIST COLLEGE OF FLORIDA (THE)                                      ,BAPTIST COLLEGE OF FLORIDA (THE) - ORLANDO                            ,3000 SOUTH JOHN YOUNG PARKWAY                                          ,ORLANDO                  ,FL        ,32805-6691
07/01/2019 ,02176000     ,CHERYL FELL'S SCHOOL OF BUSINESS                                      ,CHERYL FELL'S SCHOOL OF BUSINESS                                      ,2541 MILITARY ROAD                                                     ,NIAGARA FALLS            ,NY        ,14304-1505
07/01/2019 ,03034505     ,OWENSBORO COMMUNITY & TECHNICAL COLLEGE                               ,OWENSBORO COMMUNITY & TECHNICAL COLLEGE - U.S. BANK OWENSBORO OPERATIO,2800 TAMARACK ROAD                                                     ,OWENSBORO                ,KY        ,42301-6566
06/30/2019 ,00137107     ,UNIVERSITY OF DENVER                                                  ,UNIVERSITY OF DENVER - ADAMS 12 FIVE STAR SCHOOLS                     ,1500 EAST 128TH AVENUE                                                 ,THORNTON                 ,CO        ,80241-2601
06/30/2019 ,00137111     ,UNIVERSITY OF DENVER                                                  ,UNIVERSITY OF DENVER - EDUCATOR PREPARATION MOUNTAIN COHORT           ,948 CHAMBERS AVENUE                                                    ,EAGLE                    ,CO        ,81631-9917
06/30/2019 ,00214803     ,ENDICOTT COLLEGE                                                      ,ENDICOTT COLLEGE - GREATER LAWRENCE EDUCATION COLLABORATIVE           ,LIFEWAYS SCHOOL 476R BROADWAY                                          ,METHUEN                  ,MA        ,01844-2048
06/30/2019 ,00214806     ,ENDICOTT COLLEGE                                                      ,ENDICOTT COLLEGE - LYNN ENGLISH HIGH SCHOOL                           ,LYNN SCHOOL DISTRICT 50 GOODRIDGE ROAD                                 ,LYNN                     ,MA        ,01902-2627
06/30/2019 ,00214809     ,ENDICOTT COLLEGE                                                      ,ENDICOTT COLLEGE - HOLIDAY INN                                        ,55 ARIADNE ROAD                                                        ,DEDHAM                   ,MA        ,02026-6086
06/30/2019 ,00214811     ,ENDICOTT COLLEGE                                                      ,ENDICOTT COLLEGE - MARIAN COURT COLLEGE                               ,35 LITTLES POINT ROAD                                                  ,SWAMPSCOTT               ,MA        ,01907-2840
06/30/2019 ,00214812     ,ENDICOTT COLLEGE                                                      ,ENDICOTT COLLEGE - AT & T BROADBAND                                   ,12 TOZER ROAD                                                          ,BEVERLY                  ,MA        ,01915-5585
06/30/2019 ,00214813     ,ENDICOTT COLLEGE                                                      ,ENDICOTT COLLEGE - COHASSET MIDDLE/HIGH SCHOOL                        ,143 POND STREET                                                        ,COHASSET                 ,MA        ,02025-1919
06/30/2019 ,00214814     ,ENDICOTT COLLEGE                                                      ,ENDICOTT COLLEGE - PLYMOUTH SOUTH HIGH / MIDDLE SCHOOL                ,488 LONG POND ROAD                                                     ,PLYMOUTH                 ,MA        ,02360-2610
06/30/2019 ,00214815     ,ENDICOTT COLLEGE                                                      ,ENDICOTT COLLEGE - RANDOLPH HIGH SCHOOL                               ,70 MEMORIAL PARKWAY                                                    ,RANDOLPH                 ,MA        ,02368-4506
06/30/2019 ,00214816     ,ENDICOTT COLLEGE                                                      ,ENDICOTT COLLEGE - BOSTON HGASHI SCHOOL                               ,800 NORTH MAIN STREET                                                  ,RANDOLPH                 ,MA        ,02368-3663
06/30/2019 ,00214819     ,ENDICOTT COLLEGE                                                      ,ENDICOTT COLLEGE - LYNN PUBLIC SCHOOL DISTRICT                        ,14 CENTRAL AVENUE                                                      ,LYNN                     ,MA        ,01901-1201
06/30/2019 ,00214820     ,ENDICOTT COLLEGE                                                      ,ENDICOTT COLLEGE - GLOUCESTER HIGH SCHOOL                             ,32 LESLIE O. JOHNSON ROAD                                              ,GLOUCESTER               ,MA        ,01930-2595
06/30/2019 ,00214823     ,ENDICOTT COLLEGE                                                      ,ENDICOTT COLLEGE - PENTUCKET REGIONAL SCHOOL DISTRICT                 ,OFFICE OF THE SUPERINTENDENT 22 MAIN STREET                            ,WEST NEWBURY             ,MA        ,01985-1897
06/30/2019 ,00214824     ,ENDICOTT COLLEGE                                                      ,ENDICOTT COLLEGE - EASTON PUBLIC SCHOOLS                              ,H.H. RICHARDSON SCHOOL 101 LOTHROP STREET                              ,NORTH EASTON             ,MA        ,02356-2001
06/30/2019 ,00214825     ,ENDICOTT COLLEGE                                                      ,ENDICOTT COLLEGE - ABINGTON PUBLIC SCHOOLS                            ,FOFRILA JUNIOR HIGH SCHOOL 1071 WASHINGTON STREET                      ,ABINGTON                 ,MA        ,02351-2096
06/30/2019 ,00214826     ,ENDICOTT COLLEGE                                                      ,ENDICOTT COLLEGE - HAMILTON WENHAM REGIONAL SCHOOL DISTRICT           ,5 SCHOOL STREET                                                        ,WENHAM                   ,MA        ,01984-1427
06/30/2019 ,00214827     ,ENDICOTT COLLEGE                                                      ,ENDICOTT COLLEGE - THE NORTH SHORE EDUCATION CONSORTIUM               ,57 CONANT STREET                                                       ,DANVERS                  ,MA        ,01923-2952
06/30/2019 ,00214828     ,ENDICOTT COLLEGE                                                      ,ENDICOTT COLLEGE - BROCKTON PUBLIC SCHOOLS                            ,43 CRESCENT STREET                                                     ,BROCKTON                 ,MA        ,02301-4311
06/30/2019 ,00214829     ,ENDICOTT COLLEGE                                                      ,ENDICOTT COLLEGE - COMCAST                                            ,159 EAST GROVE STREET                                                  ,MIDDLEBORO               ,MA        ,02346-2737
06/30/2019 ,00214830     ,ENDICOTT COLLEGE                                                      ,ENDICOTT COLLEGE - ESSEX COUNTY CORRECTIONAL FACILITY                 ,20 MANNING STREET                                                      ,MIDDLETON                ,MA        ,01949-1526
06/30/2019 ,00214831     ,ENDICOTT COLLEGE                                                      ,ENDICOTT COLLEGE - MASSASOIT COMMUNITY COLLEGE                        ,900 RANDOLPH STREET                                                    ,CANTON                   ,MA        ,02021-1355
06/30/2019 ,00214832     ,ENDICOTT COLLEGE                                                      ,ENDICOTT COLLEGE - WHITMAN-HANSON REGIONAL SCHOOL DISTRICT            ,600 FRANKIN STREET                                                     ,WHITMAN                  ,MA        ,02382-2599
06/30/2019 ,00214833     ,ENDICOTT COLLEGE                                                      ,ENDICOTT COLLEGE - V.A. NEW ENGLAND HEALTH CARE SYSTEM                ,200 SPRINGS ROAD BUILDING 61                                           ,BEDFORD                  ,MA        ,01730-1114
06/30/2019 ,00214834     ,ENDICOTT COLLEGE                                                      ,ENDICOTT COLLEGE - DEPARTMENT OF THE ARMY                             ,BARNES BUILDING FACILITY MANAGEMENT 495 SUMNER STREET  SUITE 111       ,BOSTON                   ,MA        ,02128-2257
06/30/2019 ,00214835     ,ENDICOTT COLLEGE                                                      ,ENDICOTT COLLEGE - DEPARTMENT OF THE ARMY                             ,USAR CENTER 125 COTTAGE STREET                                         ,PORTSMOUTH               ,NH        ,03801-4108
06/30/2019 ,00214837     ,ENDICOTT COLLEGE                                                      ,ENDICOTT COLLEGE - LONDONDERRY AFR CENTER                             ,64 HARVEY ROAD                                                         ,LONDONDERRY              ,NH        ,03053-7413
06/30/2019 ,00214838     ,ENDICOTT COLLEGE                                                      ,ENDICOTT COLLEGE - GEORGE H. CROSMAN USAR CENTER                      ,130 ELDRIDGE ROAD                                                      ,TAUNTON                  ,MA        ,02780-2311
06/30/2019 ,00214839     ,ENDICOTT COLLEGE                                                      ,ENDICOTT COLLEGE - LLOYD COOPER USAR CENTER                           ,25 NORTH LAKE AVENUE                                                   ,WORCESTER                ,MA        ,01605-2319
06/30/2019 ,00214840     ,ENDICOTT COLLEGE                                                      ,ENDICOTT COLLEGE - HEADQUARTERS 94TH RRC                              ,11 SARATOGA BOULEVARD                                                  ,AYER                     ,MA        ,01434-5216
06/30/2019 ,00214841     ,ENDICOTT COLLEGE                                                      ,ENDICOTT COLLEGE- ARMY NATIONAL GUARD                                 ,CAMP CURTIS GUILD 101TH ENG BN                                         ,READING                  ,MA        ,01867-1999
06/30/2019 ,00214844     ,ENDICOTT COLLEGE                                                      ,ENDICOTT COLLEGE - NEW ENGLAND COLLEGE OF FINANCE                     ,10 HIGH STREET                                                         ,BOSTON                   ,MA        ,02110-1605
